phase,time,confidence
S,2022-12-20T18:44:29.408400Z,0.949
S,2022-12-20T18:45:04.878400Z,0.981
S,2022-12-20T18:45:33.628400Z,0.797
S,2022-12-20T18:45:36.728400Z,0.187
S,2022-12-20T18:45:50.588400Z,0.487
S,2022-12-20T18:45:59.038400Z,0.966
S,2022-12-20T18:46:33.958400Z,0.115
S,2022-12-20T18:46:41.728400Z,0.519
S,2022-12-20T18:46:48.268400Z,0.974
S,2022-12-20T18:46:54.698400Z,0.970
S,2022-12-20T18:47:03.878400Z,0.381
S,2022-12-20T18:47:31.548400Z,0.991
S,2022-12-20T18:47:54.228400Z,0.742
S,2022-12-20T18:47:58.848400Z,0.112
S,2022-12-20T18:48:03.418400Z,0.102
S,2022-12-20T18:48:05.018400Z,0.764
S,2022-12-20T18:48:10.868400Z,0.267
S,2022-12-20T18:48:30.128400Z,0.969
S,2022-12-20T18:49:08.588400Z,0.923
S,2022-12-20T18:49:25.028400Z,0.667
S,2022-12-20T18:49:44.648400Z,0.182
S,2022-12-20T18:49:46.278400Z,0.851
S,2022-12-20T18:49:52.688400Z,0.261
S,2022-12-20T18:50:38.778400Z,0.822
S,2022-12-20T18:51:11.668400Z,0.404
S,2022-12-20T18:51:16.788400Z,0.210
S,2022-12-20T18:51:20.268400Z,0.962
S,2022-12-20T18:51:37.508400Z,0.866
S,2022-12-20T18:52:04.058400Z,0.526
S,2022-12-20T18:52:40.578400Z,0.338
S,2022-12-20T18:52:49.638400Z,0.703
S,2022-12-20T18:53:13.318400Z,0.926
S,2022-12-20T18:53:23.128400Z,0.942
S,2022-12-20T18:53:55.078400Z,0.540
S,2022-12-20T18:54:01.318400Z,0.864
S,2022-12-20T18:54:02.498400Z,0.164
S,2022-12-20T18:54:22.728400Z,0.482
S,2022-12-20T18:54:31.788400Z,0.202
S,2022-12-20T18:55:02.918400Z,0.330
S,2022-12-20T18:55:08.678400Z,0.803
S,2022-12-20T18:55:16.868400Z,0.378
S,2022-12-20T18:55:43.648400Z,0.120
S,2022-12-20T18:55:52.128400Z,0.770
S,2022-12-20T18:56:13.438400Z,0.286
S,2022-12-20T18:56:32.128400Z,0.964
S,2022-12-20T18:56:59.788400Z,0.469
S,2022-12-20T18:57:04.088400Z,0.106
S,2022-12-20T18:57:09.678400Z,0.198
S,2022-12-20T18:57:49.918400Z,0.960
S,2022-12-20T18:58:11.898400Z,0.929
S,2022-12-20T18:58:39.948400Z,0.778
S,2022-12-20T18:58:40.958400Z,0.324
S,2022-12-20T18:59:12.198400Z,0.953
S,2022-12-20T18:59:24.368400Z,0.574
S,2022-12-20T18:59:33.488400Z,0.792
S,2022-12-20T18:59:35.568400Z,0.101
S,2022-12-20T18:59:40.898400Z,0.861
S,2022-12-20T19:00:01.918400Z,0.968
S,2022-12-20T19:00:22.928400Z,0.236
S,2022-12-20T19:00:25.448400Z,0.840
S,2022-12-20T19:00:56.978400Z,0.964
S,2022-12-20T19:01:16.668400Z,0.157
S,2022-12-20T19:01:47.048400Z,0.329
S,2022-12-20T19:01:48.408400Z,0.506
S,2022-12-20T19:01:53.608400Z,0.945
S,2022-12-20T19:02:51.548400Z,0.890
S,2022-12-20T19:02:55.428400Z,0.661
S,2022-12-20T19:03:01.028400Z,0.796
S,2022-12-20T19:03:25.918400Z,0.253
S,2022-12-20T19:03:48.928400Z,0.110
S,2022-12-20T19:03:51.578400Z,0.722
S,2022-12-20T19:03:54.338400Z,0.979
S,2022-12-20T19:04:26.978400Z,0.903
S,2022-12-20T19:04:29.618400Z,0.573
S,2022-12-20T19:05:06.948400Z,0.948
S,2022-12-20T19:05:30.918400Z,0.825
S,2022-12-20T19:05:31.958400Z,0.543
S,2022-12-20T19:06:19.188400Z,0.961
S,2022-12-20T19:06:36.068400Z,0.976
S,2022-12-20T19:06:54.148400Z,0.551
S,2022-12-20T19:07:07.088400Z,0.912
S,2022-12-20T19:07:38.388400Z,0.964
S,2022-12-20T19:08:03.498400Z,0.604
S,2022-12-20T19:08:18.858400Z,0.568
S,2022-12-20T19:08:32.708400Z,0.289
S,2022-12-20T19:08:52.628400Z,0.286
S,2022-12-20T19:08:58.548400Z,0.906
S,2022-12-20T19:09:25.398400Z,0.846
S,2022-12-20T19:09:30.998400Z,0.707
S,2022-12-20T19:09:33.398400Z,0.676
S,2022-12-20T19:09:55.258400Z,0.857
S,2022-12-20T19:10:18.138400Z,0.152
S,2022-12-20T19:10:21.808400Z,0.181
S,2022-12-20T19:10:25.228400Z,0.556
S,2022-12-20T19:10:31.478400Z,0.126
S,2022-12-20T19:10:45.898400Z,0.196
S,2022-12-20T19:10:53.008400Z,0.193
S,2022-12-20T19:10:55.558400Z,0.251
S,2022-12-20T19:10:57.158400Z,0.685
S,2022-12-20T19:11:13.238400Z,0.912
S,2022-12-20T19:11:33.268400Z,0.881
S,2022-12-20T19:12:34.548400Z,0.450
S,2022-12-20T19:12:48.948400Z,0.939
S,2022-12-20T19:13:11.278400Z,0.208
S,2022-12-20T19:13:16.108400Z,0.809
S,2022-12-20T19:13:17.198400Z,0.244
S,2022-12-20T19:13:23.058400Z,0.228
S,2022-12-20T19:13:26.848400Z,0.188
S,2022-12-20T19:13:29.768400Z,0.208
S,2022-12-20T19:13:36.648400Z,0.122
S,2022-12-20T19:13:43.848400Z,0.812
S,2022-12-20T19:13:56.728400Z,0.106
S,2022-12-20T19:14:06.398400Z,0.691
S,2022-12-20T19:14:08.848400Z,0.144
S,2022-12-20T19:14:17.688400Z,0.603
S,2022-12-20T19:14:24.588400Z,0.949
S,2022-12-20T19:14:38.298400Z,0.556
S,2022-12-20T19:15:08.958400Z,0.868
S,2022-12-20T19:15:30.948400Z,0.969
S,2022-12-20T19:16:15.308400Z,0.961
S,2022-12-20T19:16:42.818400Z,0.662
S,2022-12-20T19:17:19.578400Z,0.907
S,2022-12-20T19:17:32.928400Z,0.316
S,2022-12-20T19:17:53.288400Z,0.126
S,2022-12-20T19:17:56.178400Z,0.105
S,2022-12-20T19:18:29.418400Z,0.840
S,2022-12-20T19:18:42.208400Z,0.471
S,2022-12-20T19:18:52.748400Z,0.602
S,2022-12-20T19:19:13.288400Z,0.976
S,2022-12-20T19:19:24.628400Z,0.266
S,2022-12-20T19:19:58.438400Z,0.989
S,2022-12-20T19:20:30.128400Z,0.979
S,2022-12-20T19:21:09.158400Z,0.928
S,2022-12-20T19:21:31.078400Z,0.102
S,2022-12-20T19:21:35.048400Z,0.489
S,2022-12-20T19:21:49.138400Z,0.840
S,2022-12-20T19:22:22.888400Z,0.134
S,2022-12-20T19:22:36.048400Z,0.633
S,2022-12-20T19:22:48.218400Z,0.343
S,2022-12-20T19:22:58.998400Z,0.915
S,2022-12-20T19:23:14.998400Z,0.367
S,2022-12-20T19:23:24.718400Z,0.978
S,2022-12-20T19:24:10.988400Z,0.973
S,2022-12-20T19:24:30.868400Z,0.973
S,2022-12-20T19:24:53.398400Z,0.349
S,2022-12-20T19:26:00.928400Z,0.237
S,2022-12-20T19:26:12.658400Z,0.522
S,2022-12-20T19:26:19.348400Z,0.106
S,2022-12-20T19:26:21.618400Z,0.165
S,2022-12-20T19:26:49.708400Z,0.952
S,2022-12-20T19:26:58.278400Z,0.420
S,2022-12-20T19:27:44.008400Z,0.957
S,2022-12-20T19:28:09.128400Z,0.865
S,2022-12-20T19:28:22.008400Z,0.333
S,2022-12-20T19:28:28.228400Z,0.917
S,2022-12-20T19:28:31.988400Z,0.270
S,2022-12-20T19:28:50.328400Z,0.714
S,2022-12-20T19:28:51.668400Z,0.248
S,2022-12-20T19:28:57.548400Z,0.176
S,2022-12-20T19:29:05.858400Z,0.885
S,2022-12-20T19:29:15.438400Z,0.159
S,2022-12-20T19:29:21.008400Z,0.299
S,2022-12-20T19:29:27.528400Z,0.102
S,2022-12-20T19:29:49.158400Z,0.708
S,2022-12-20T19:30:21.578400Z,0.950
S,2022-12-20T19:30:56.758400Z,0.224
S,2022-12-20T19:31:22.388400Z,0.305
S,2022-12-20T19:31:30.518400Z,0.946
S,2022-12-20T19:32:22.028400Z,0.973
S,2022-12-20T19:32:31.778400Z,0.658
S,2022-12-20T19:33:01.198400Z,0.947
S,2022-12-20T19:33:15.868400Z,0.804
S,2022-12-20T19:33:17.088400Z,0.180
S,2022-12-20T19:33:41.208400Z,0.945
S,2022-12-20T19:34:02.648400Z,0.851
S,2022-12-20T19:34:21.958400Z,0.713
S,2022-12-20T19:34:31.308400Z,0.921
S,2022-12-20T19:35:08.498400Z,0.968
S,2022-12-20T19:35:23.518400Z,0.268
S,2022-12-20T19:35:48.168400Z,0.602
S,2022-12-20T19:35:55.578400Z,0.979
S,2022-12-20T19:36:15.448400Z,0.201
S,2022-12-20T19:36:19.578400Z,0.297
S,2022-12-20T19:36:33.698400Z,0.958
S,2022-12-20T19:36:58.758400Z,0.492
S,2022-12-20T19:37:09.178400Z,0.958
S,2022-12-20T19:37:33.288400Z,0.718
S,2022-12-20T19:37:57.378400Z,0.405
S,2022-12-20T19:38:07.778400Z,0.815
S,2022-12-20T19:38:28.058400Z,0.608
S,2022-12-20T19:38:39.178400Z,0.106
S,2022-12-20T19:38:40.218400Z,0.825
S,2022-12-20T19:38:51.298400Z,0.136
S,2022-12-20T19:39:01.278400Z,0.732
S,2022-12-20T19:39:11.338400Z,0.148
S,2022-12-20T19:39:19.928400Z,0.892
S,2022-12-20T19:39:26.718400Z,0.912
S,2022-12-20T19:39:32.718400Z,0.212
S,2022-12-20T19:39:36.688400Z,0.205
S,2022-12-20T19:39:48.508400Z,0.382
S,2022-12-20T19:39:50.448400Z,0.361
S,2022-12-20T19:39:59.378400Z,0.856
S,2022-12-20T19:40:05.578400Z,0.355
S,2022-12-20T19:41:02.738400Z,0.324
S,2022-12-20T19:41:18.338400Z,0.884
S,2022-12-20T19:41:19.378400Z,0.228
S,2022-12-20T19:41:50.518400Z,0.102
S,2022-12-20T19:41:52.408400Z,0.794
S,2022-12-20T19:41:59.078400Z,0.325
S,2022-12-20T19:42:04.898400Z,0.914
S,2022-12-20T19:42:32.468400Z,0.957
S,2022-12-20T19:43:03.078400Z,0.959
S,2022-12-20T19:43:36.448400Z,0.966
S,2022-12-20T19:44:08.038400Z,0.490
S,2022-12-20T19:44:10.418400Z,0.837
S,2022-12-20T19:44:11.418400Z,0.202
S,2022-12-20T19:44:23.688400Z,0.129
S,2022-12-20T19:44:37.268400Z,0.272
S,2022-12-20T19:44:45.138400Z,0.120
S,2022-12-20T19:45:18.398400Z,0.980
S,2022-12-20T19:45:37.688400Z,0.452
S,2022-12-20T19:45:48.528400Z,0.858
S,2022-12-20T19:46:02.738400Z,0.973
S,2022-12-20T19:46:07.008400Z,0.217
S,2022-12-20T19:46:44.738400Z,0.940
S,2022-12-20T19:47:01.178400Z,0.648
S,2022-12-20T19:47:04.468400Z,0.795
S,2022-12-20T19:47:31.048400Z,0.927
S,2022-12-20T19:47:45.068400Z,0.744
S,2022-12-20T19:47:49.078400Z,0.217
S,2022-12-20T19:47:53.928400Z,0.823
S,2022-12-20T19:47:57.098400Z,0.405
S,2022-12-20T19:48:15.418400Z,0.940
S,2022-12-20T19:48:23.868400Z,0.373
S,2022-12-20T19:48:28.578400Z,0.714
S,2022-12-20T19:48:37.028400Z,0.788
S,2022-12-20T19:49:05.018400Z,0.893
S,2022-12-20T19:49:16.548400Z,0.858
S,2022-12-20T19:49:21.118400Z,0.529
S,2022-12-20T19:49:54.258400Z,0.860
S,2022-12-20T19:51:18.168400Z,0.973
S,2022-12-20T19:52:22.878400Z,0.976
S,2022-12-20T19:52:37.588400Z,0.781
S,2022-12-20T19:52:46.778400Z,0.128
S,2022-12-20T19:52:49.778400Z,0.859
S,2022-12-20T19:52:52.758400Z,0.137
S,2022-12-20T19:52:54.578400Z,0.560
S,2022-12-20T19:52:58.358400Z,0.449
S,2022-12-20T19:53:01.988400Z,0.374
S,2022-12-20T19:53:04.748400Z,0.100
S,2022-12-20T19:53:39.518400Z,0.853
S,2022-12-20T19:53:41.638400Z,0.882
S,2022-12-20T19:53:43.068400Z,0.662
S,2022-12-20T19:54:07.618400Z,0.977
S,2022-12-20T19:54:28.028400Z,0.683
S,2022-12-20T19:54:57.748400Z,0.639
S,2022-12-20T19:55:01.078400Z,0.314
S,2022-12-20T19:55:17.058400Z,0.909
S,2022-12-20T19:55:37.808400Z,0.670
S,2022-12-20T19:55:43.598400Z,0.851
S,2022-12-20T19:55:51.088400Z,0.886
S,2022-12-20T19:56:02.228400Z,0.163
S,2022-12-20T19:56:13.648400Z,0.769
S,2022-12-20T19:56:52.428400Z,0.968
S,2022-12-20T19:57:28.128400Z,0.955
S,2022-12-20T19:57:48.268400Z,0.910
S,2022-12-20T19:57:55.698400Z,0.764
S,2022-12-20T19:57:56.818400Z,0.118
S,2022-12-20T19:58:08.198400Z,0.515
S,2022-12-20T19:58:36.928400Z,0.583
S,2022-12-20T19:58:54.148400Z,0.272
S,2022-12-20T19:59:09.848400Z,0.304
S,2022-12-20T19:59:30.968400Z,0.980
S,2022-12-20T19:59:38.168400Z,0.961
S,2022-12-20T20:00:28.348400Z,0.939
S,2022-12-20T20:00:41.138400Z,0.796
S,2022-12-20T20:00:58.158400Z,0.239
S,2022-12-20T20:01:22.938400Z,0.331
S,2022-12-20T20:01:24.158400Z,0.122
S,2022-12-20T20:01:44.808400Z,0.718
S,2022-12-20T20:01:49.888400Z,0.471
S,2022-12-20T20:02:01.538400Z,0.978
S,2022-12-20T20:02:14.908400Z,0.934
S,2022-12-20T20:02:25.658400Z,0.188
S,2022-12-20T20:02:40.348400Z,0.682
S,2022-12-20T20:02:50.078400Z,0.213
S,2022-12-20T20:02:59.498400Z,0.141
S,2022-12-20T20:03:17.528400Z,0.765
S,2022-12-20T20:03:34.848400Z,0.985
S,2022-12-20T20:04:09.478400Z,0.724
S,2022-12-20T20:04:17.608400Z,0.476
S,2022-12-20T20:04:35.508400Z,0.717
S,2022-12-20T20:05:10.108400Z,0.162
S,2022-12-20T20:05:11.918400Z,0.384
S,2022-12-20T20:05:20.028400Z,0.765
S,2022-12-20T20:05:24.038400Z,0.235
S,2022-12-20T20:05:27.738400Z,0.831
S,2022-12-20T20:05:58.488400Z,0.114
S,2022-12-20T20:06:17.118400Z,0.942
S,2022-12-20T20:06:21.968400Z,0.341
S,2022-12-20T20:06:36.208400Z,0.499
S,2022-12-20T20:06:45.748400Z,0.913
S,2022-12-20T20:07:00.118400Z,0.955
S,2022-12-20T20:07:01.158400Z,0.117
S,2022-12-20T20:07:20.868400Z,0.370
S,2022-12-20T20:07:23.508400Z,0.689
S,2022-12-20T20:07:47.608400Z,0.931
S,2022-12-20T20:08:22.338400Z,0.484
S,2022-12-20T20:08:23.578400Z,0.119
S,2022-12-20T20:08:28.538400Z,0.866
S,2022-12-20T20:08:44.658400Z,0.128
S,2022-12-20T20:08:47.538400Z,0.715
S,2022-12-20T20:08:58.868400Z,0.440
S,2022-12-20T20:09:01.678400Z,0.352
S,2022-12-20T20:09:38.598400Z,0.932
S,2022-12-20T20:10:46.028400Z,0.840
S,2022-12-20T20:10:54.218400Z,0.225
S,2022-12-20T20:11:16.118400Z,0.160
S,2022-12-20T20:11:47.168400Z,0.915
S,2022-12-20T20:12:14.248400Z,0.140
S,2022-12-20T20:12:37.378400Z,0.140
S,2022-12-20T20:12:47.468400Z,0.950
S,2022-12-20T20:12:54.258400Z,0.172
S,2022-12-20T20:13:15.518400Z,0.444
S,2022-12-20T20:13:29.008400Z,0.961
S,2022-12-20T20:13:30.998400Z,0.425
S,2022-12-20T20:14:01.258400Z,0.902
S,2022-12-20T20:14:20.368400Z,0.105
S,2022-12-20T20:14:44.538400Z,0.121
S,2022-12-20T20:14:46.188400Z,0.213
S,2022-12-20T20:15:14.748400Z,0.822
S,2022-12-20T20:15:28.478400Z,0.719
S,2022-12-20T20:15:38.048400Z,0.639
S,2022-12-20T20:15:52.208400Z,0.820
S,2022-12-20T20:15:59.468400Z,0.653
S,2022-12-20T20:16:18.138400Z,0.460
S,2022-12-20T20:16:24.318400Z,0.127
S,2022-12-20T20:16:29.428400Z,0.431
S,2022-12-20T20:16:30.458400Z,0.133
S,2022-12-20T20:16:43.058400Z,0.872
S,2022-12-20T20:16:55.028400Z,0.875
S,2022-12-20T20:17:05.298400Z,0.958
S,2022-12-20T20:17:42.528400Z,0.911
S,2022-12-20T20:18:00.058400Z,0.944
S,2022-12-20T20:18:42.298400Z,0.663
S,2022-12-20T20:19:04.278400Z,0.726
S,2022-12-20T20:19:39.568400Z,0.359
S,2022-12-20T20:19:47.058400Z,0.793
S,2022-12-20T20:19:53.348400Z,0.933
S,2022-12-20T20:19:54.468400Z,0.413
S,2022-12-20T20:20:00.168400Z,0.132
S,2022-12-20T20:20:18.248400Z,0.486
S,2022-12-20T20:20:52.858400Z,0.963
S,2022-12-20T20:21:48.768400Z,0.886
S,2022-12-20T20:22:08.678400Z,0.870
S,2022-12-20T20:22:48.108400Z,0.947
S,2022-12-20T20:22:59.428400Z,0.686
S,2022-12-20T20:23:28.098400Z,0.360
S,2022-12-20T20:23:42.108400Z,0.853
S,2022-12-20T20:23:51.078400Z,0.700
S,2022-12-20T20:24:01.218400Z,0.863
S,2022-12-20T20:24:18.968400Z,0.689
S,2022-12-20T20:24:31.258400Z,0.986
S,2022-12-20T20:24:58.758400Z,0.895
S,2022-12-20T20:25:59.898400Z,0.976
S,2022-12-20T20:26:54.348400Z,0.978
S,2022-12-20T20:27:27.088400Z,0.299
S,2022-12-20T20:27:37.748400Z,0.988
S,2022-12-20T20:27:59.688400Z,0.516
S,2022-12-20T20:28:12.678400Z,0.111
S,2022-12-20T20:28:35.928400Z,0.887
S,2022-12-20T20:28:42.898400Z,0.585
S,2022-12-20T20:29:20.988400Z,0.290
S,2022-12-20T20:29:22.078400Z,0.805
S,2022-12-20T20:29:24.818400Z,0.142
S,2022-12-20T20:30:10.478400Z,0.966
S,2022-12-20T20:30:38.938400Z,0.728
S,2022-12-20T20:30:47.138400Z,0.612
S,2022-12-20T20:30:54.508400Z,0.845
S,2022-12-20T20:31:01.858400Z,0.159
S,2022-12-20T20:31:19.348400Z,0.946
S,2022-12-20T20:31:32.898400Z,0.290
S,2022-12-20T20:31:53.828400Z,0.929
S,2022-12-20T20:32:13.258400Z,0.818
S,2022-12-20T20:32:53.288400Z,0.696
S,2022-12-20T20:33:21.838400Z,0.420
S,2022-12-20T20:33:47.008400Z,0.969
S,2022-12-20T20:34:00.678400Z,0.852
S,2022-12-20T20:34:39.868400Z,0.761
S,2022-12-20T20:34:50.378400Z,0.628
S,2022-12-20T20:35:14.918400Z,0.176
S,2022-12-20T20:35:15.958400Z,0.599
S,2022-12-20T20:35:34.028400Z,0.970
S,2022-12-20T20:36:05.478400Z,0.976
S,2022-12-20T20:36:51.338400Z,0.912
S,2022-12-20T20:37:10.748400Z,0.955
S,2022-12-20T20:37:36.568400Z,0.116
S,2022-12-20T20:37:54.388400Z,0.233
S,2022-12-20T20:38:04.318400Z,0.962
S,2022-12-20T20:38:05.458400Z,0.107
S,2022-12-20T20:38:50.218400Z,0.801
S,2022-12-20T20:39:07.838400Z,0.571
S,2022-12-20T20:39:09.028400Z,0.400
S,2022-12-20T20:39:33.008400Z,0.945
S,2022-12-20T20:39:41.438400Z,0.146
S,2022-12-20T20:39:58.608400Z,0.268
S,2022-12-20T20:39:59.738400Z,0.376
S,2022-12-20T20:40:33.938400Z,0.901
S,2022-12-20T20:40:48.498400Z,0.222
S,2022-12-20T20:40:56.188400Z,0.287
S,2022-12-20T20:41:01.838400Z,0.448
S,2022-12-20T20:41:27.868400Z,0.943
S,2022-12-20T20:41:54.328400Z,0.314
S,2022-12-20T20:42:00.008400Z,0.388
S,2022-12-20T20:42:10.178400Z,0.224
S,2022-12-20T20:42:19.038400Z,0.656
S,2022-12-20T20:42:26.618400Z,0.235
S,2022-12-20T20:42:38.358400Z,0.150
S,2022-12-20T20:42:51.898400Z,0.104
S,2022-12-20T20:42:52.988400Z,0.894
S,2022-12-20T20:42:55.178400Z,0.847
S,2022-12-20T20:43:05.418400Z,0.113
S,2022-12-20T20:43:09.268400Z,0.253
S,2022-12-20T20:43:13.748400Z,0.320
S,2022-12-20T20:43:28.468400Z,0.557
S,2022-12-20T20:43:45.668400Z,0.409
S,2022-12-20T20:43:47.648400Z,0.925
S,2022-12-20T20:44:18.558400Z,0.261
S,2022-12-20T20:44:39.948400Z,0.878
S,2022-12-20T20:45:08.998400Z,0.982
S,2022-12-20T20:45:33.528400Z,0.906
S,2022-12-20T20:46:05.018400Z,0.879
S,2022-12-20T20:46:48.308400Z,0.801
S,2022-12-20T20:47:09.448400Z,0.962
S,2022-12-20T20:47:27.528400Z,0.975
S,2022-12-20T20:47:36.398400Z,0.619
S,2022-12-20T20:47:43.518400Z,0.436
S,2022-12-20T20:47:45.368400Z,0.824
S,2022-12-20T20:47:47.828400Z,0.467
S,2022-12-20T20:47:52.808400Z,0.163
S,2022-12-20T20:47:55.258400Z,0.318
S,2022-12-20T20:47:56.338400Z,0.389
S,2022-12-20T20:48:00.088400Z,0.462
S,2022-12-20T20:48:07.698400Z,0.581
S,2022-12-20T20:48:54.818400Z,0.842
S,2022-12-20T20:49:04.598400Z,0.819
S,2022-12-20T20:49:36.388400Z,0.987
S,2022-12-20T20:49:48.838400Z,0.308
S,2022-12-20T20:49:56.948400Z,0.403
S,2022-12-20T20:50:32.828400Z,0.317
S,2022-12-20T20:50:47.788400Z,0.792
S,2022-12-20T20:50:51.608400Z,0.926
S,2022-12-20T20:51:14.518400Z,0.895
S,2022-12-20T20:51:15.518400Z,0.122
S,2022-12-20T20:51:41.108400Z,0.964
S,2022-12-20T20:51:57.868400Z,0.874
S,2022-12-20T20:52:10.828400Z,0.212
S,2022-12-20T20:52:24.158400Z,0.327
S,2022-12-20T20:52:33.348400Z,0.766
S,2022-12-20T20:52:40.568400Z,0.376
S,2022-12-20T20:52:44.418400Z,0.252
S,2022-12-20T20:52:59.078400Z,0.349
S,2022-12-20T20:53:05.278400Z,0.654
S,2022-12-20T20:53:27.288400Z,0.259
S,2022-12-20T20:53:50.348400Z,0.613
S,2022-12-20T20:53:51.638400Z,0.740
S,2022-12-20T20:54:13.808400Z,0.904
S,2022-12-20T20:54:29.628400Z,0.798
S,2022-12-20T20:54:41.088400Z,0.780
S,2022-12-20T20:55:06.068400Z,0.947
S,2022-12-20T20:55:17.188400Z,0.654
S,2022-12-20T20:55:55.378400Z,0.960
S,2022-12-20T20:56:30.108400Z,0.493
S,2022-12-20T20:56:40.608400Z,0.956
S,2022-12-20T20:57:13.358400Z,0.833
S,2022-12-20T20:57:29.638400Z,0.227
S,2022-12-20T20:57:52.858400Z,0.940
S,2022-12-20T20:57:58.108400Z,0.837
S,2022-12-20T20:58:40.518400Z,0.970
S,2022-12-20T20:58:55.398400Z,0.229
S,2022-12-20T20:59:21.748400Z,0.101
S,2022-12-20T20:59:29.198400Z,0.300
S,2022-12-20T20:59:31.568400Z,0.106
S,2022-12-20T20:59:51.598400Z,0.780
S,2022-12-20T21:00:13.098400Z,0.125
S,2022-12-20T21:00:23.688400Z,0.804
S,2022-12-20T21:00:55.118400Z,0.742
S,2022-12-20T21:01:49.798400Z,0.925
S,2022-12-20T21:01:59.098400Z,0.877
S,2022-12-20T21:02:54.088400Z,0.962
S,2022-12-20T21:02:55.588400Z,0.794
S,2022-12-20T21:03:25.918400Z,0.380
S,2022-12-20T21:03:34.708400Z,0.919
S,2022-12-20T21:03:59.648400Z,0.196
S,2022-12-20T21:04:08.008400Z,0.857
S,2022-12-20T21:04:17.498400Z,0.177
S,2022-12-20T21:04:51.218400Z,0.733
S,2022-12-20T21:04:52.908400Z,0.225
S,2022-12-20T21:05:11.418400Z,0.960
S,2022-12-20T21:05:25.408400Z,0.515
S,2022-12-20T21:06:16.098400Z,0.884
S,2022-12-20T21:06:26.588400Z,0.196
S,2022-12-20T21:06:31.978400Z,0.709
S,2022-12-20T21:06:43.508400Z,0.424
S,2022-12-20T21:06:53.468400Z,0.916
S,2022-12-20T21:06:55.348400Z,0.156
S,2022-12-20T21:07:08.308400Z,0.388
S,2022-12-20T21:07:11.798400Z,0.396
S,2022-12-20T21:07:15.638400Z,0.252
S,2022-12-20T21:07:54.448400Z,0.197
S,2022-12-20T21:07:55.918400Z,0.967
S,2022-12-20T21:08:53.208400Z,0.916
S,2022-12-20T21:09:41.368400Z,0.871
S,2022-12-20T21:09:44.918400Z,0.471
S,2022-12-20T21:09:52.418400Z,0.122
S,2022-12-20T21:09:55.408400Z,0.183
S,2022-12-20T21:10:37.028400Z,0.571
S,2022-12-20T21:10:47.118400Z,0.364
S,2022-12-20T21:10:51.608400Z,0.909
S,2022-12-20T21:11:02.478400Z,0.945
S,2022-12-20T21:11:25.438400Z,0.212
S,2022-12-20T21:11:44.568400Z,0.453
S,2022-12-20T21:12:02.508400Z,0.747
S,2022-12-20T21:12:10.488400Z,0.191
S,2022-12-20T21:12:32.498400Z,0.724
S,2022-12-20T21:12:34.028400Z,0.259
S,2022-12-20T21:12:47.398400Z,0.236
S,2022-12-20T21:13:11.498400Z,0.945
S,2022-12-20T21:13:22.158400Z,0.613
S,2022-12-20T21:13:42.778400Z,0.248
S,2022-12-20T21:13:44.178400Z,0.422
S,2022-12-20T21:14:05.458400Z,0.979
S,2022-12-20T21:14:42.628400Z,0.959
S,2022-12-20T21:14:48.698400Z,0.264
S,2022-12-20T21:15:09.478400Z,0.173
S,2022-12-20T21:15:20.198400Z,0.965
S,2022-12-20T21:15:31.768400Z,0.909
S,2022-12-20T21:15:55.408400Z,0.598
S,2022-12-20T21:16:27.118400Z,0.268
S,2022-12-20T21:16:30.338400Z,0.695
S,2022-12-20T21:16:40.128400Z,0.953
S,2022-12-20T21:17:06.378400Z,0.182
S,2022-12-20T21:17:12.498400Z,0.871
S,2022-12-20T21:17:39.848400Z,0.953
S,2022-12-20T21:17:55.898400Z,0.951
S,2022-12-20T21:18:29.308400Z,0.802
S,2022-12-20T21:18:43.138400Z,0.390
S,2022-12-20T21:19:03.238400Z,0.736
S,2022-12-20T21:19:04.248400Z,0.175
S,2022-12-20T21:19:19.078400Z,0.143
S,2022-12-20T21:19:35.248400Z,0.735
S,2022-12-20T21:19:38.848400Z,0.448
S,2022-12-20T21:20:04.248400Z,0.745
S,2022-12-20T21:20:27.058400Z,0.820
S,2022-12-20T21:20:43.348400Z,0.705
S,2022-12-20T21:21:06.798400Z,0.796
S,2022-12-20T21:21:17.358400Z,0.912
S,2022-12-20T21:21:26.248400Z,0.439
S,2022-12-20T21:21:41.078400Z,0.718
S,2022-12-20T21:22:16.258400Z,0.976
S,2022-12-20T21:22:23.488400Z,0.633
S,2022-12-20T21:22:51.148400Z,0.946
S,2022-12-20T21:22:52.188400Z,0.105
S,2022-12-20T21:23:05.458400Z,0.932
S,2022-12-20T21:23:32.788400Z,0.693
S,2022-12-20T21:23:51.078400Z,0.904
S,2022-12-20T21:23:54.468400Z,0.415
S,2022-12-20T21:24:19.858400Z,0.981
S,2022-12-20T21:24:43.168400Z,0.966
S,2022-12-20T21:24:48.838400Z,0.280
S,2022-12-20T21:25:21.368400Z,0.115
S,2022-12-20T21:25:23.158400Z,0.596
S,2022-12-20T21:25:31.838400Z,0.314
S,2022-12-20T21:25:39.288400Z,0.654
S,2022-12-20T21:26:08.918400Z,0.784
S,2022-12-20T21:26:10.268400Z,0.107
S,2022-12-20T21:26:17.598400Z,0.950
S,2022-12-20T21:26:44.078400Z,0.306
S,2022-12-20T21:26:50.308400Z,0.850
S,2022-12-20T21:26:55.828400Z,0.761
S,2022-12-20T21:27:01.108400Z,0.777
S,2022-12-20T21:27:36.488400Z,0.812
