start,target,sample_min,max_range,num_gaps,sample_unique,percent_availability
2015-02-08,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2380.0,100.0
2015-02-07,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2456.0,100.0
2015-01-15,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2220.0,100.0
2015-01-29,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2204.0,100.0
2014-12-06,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1347.0,100.0
2015-03-08,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2205.0,100.0
2015-01-20,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2294.0,100.0
2014-12-04,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1341.0,100.0
2014-12-11,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2099.0,100.0
2015-01-13,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1796.0,100.0
2015-01-12,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1804.0,100.0
2015-02-22,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1749.0,100.0
2014-12-03,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1906.0,100.0
2014-12-17,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1628.0,100.0
2014-12-31,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1292.0,100.0
2014-12-10,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2120.0,100.0
2015-01-26,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2127.0,100.0
2015-01-19,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2118.0,100.0
2015-01-02,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2783.0,100.0
2015-01-03,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,3029.0,100.0
2014-12-28,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1584.0,100.0
2015-01-25,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1867.0,100.0
2014-12-29,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1801.0,100.0
2015-01-24,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1655.0,100.0
2014-12-22,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1723.0,100.0
2015-01-06,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1989.0,100.0
2015-01-04,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1529.0,100.0
2014-12-30,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1462.0,100.0
2014-12-24,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1959.0,100.0
2013-05-24,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,4093.0,100.0
2013-04-26,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2040.0,100.0
2013-06-02,UW.MBW..EHZ.M,-2048.0,4095.0,10.0,1772.0,100.0
2013-07-12,UW.MBW..EHZ.M,-2048.0,4095.0,10.0,2196.0,100.0
2013-06-28,UW.MBW..EHZ.M,-2048.0,4095.0,11.0,2096.0,99.974
2013-06-13,UW.MBW..EHZ.M,-2048.0,4095.0,9.0,2396.0,100.0
2013-09-16,UW.MBW..EHZ.M,-2048.0,4095.0,1.0,1829.0,100.0
2013-06-20,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2310.0,100.0
2013-06-03,UW.MBW..EHZ.M,-1679.0,3726.0,5.0,1291.0,84.302
2013-07-02,UW.MBW..EHZ.M,-2048.0,4095.0,1.0,1867.0,100.0
2013-06-17,UW.MBW..EHZ.M,-2048.0,4095.0,7.0,2653.0,100.0
2013-06-09,UW.MBW..EHZ.M,-2048.0,4095.0,4.0,1977.0,100.0
2013-06-24,UW.MBW..EHZ.M,-2048.0,4095.0,12.0,2460.0,100.0
2013-06-30,UW.MBW..EHZ.M,-2048.0,4095.0,11.0,1992.0,100.0
2013-07-16,UW.MBW..EHZ.M,-2048.0,4095.0,13.0,1883.0,99.96
2013-07-13,UW.MBW..EHZ.M,-2048.0,4095.0,11.0,1907.0,99.683
2015-01-08,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,3517.0,100.0
2014-12-26,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1386.0,100.0
2015-06-01,UW.MBW..EHZ.M,-2048.0,4095.0,9.0,2412.0,98.709
2015-02-27,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1532.0,100.0
2015-07-06,UW.MBW..EHZ.M,-2048.0,4095.0,11.0,1975.0,98.581
2015-05-29,UW.MBW..EHZ.M,-2048.0,4095.0,4.0,3593.0,99.473
2015-02-25,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1787.0,100.0
2015-05-28,UW.MBW..EHZ.M,-2048.0,4095.0,1.0,1897.0,99.884
2015-02-24,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2245.0,100.0
2015-03-01,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2198.0,100.0
2015-03-21,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1713.0,100.0
2015-07-20,UW.MBW..EHZ.M,-2048.0,4095.0,7.0,2156.0,99.075
2015-03-25,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2321.0,100.0
2015-03-05,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2103.0,100.0
2015-03-26,UW.MBW..EHZ.M,-2048.0,4095.0,2.0,1805.0,99.58
2015-07-02,UW.MBW..EHZ.M,-2048.0,4095.0,5.0,2148.0,99.375
2015-04-24,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,3876.0,100.0
2015-03-06,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2205.0,100.0
2015-05-06,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2010.0,100.0
2015-05-14,UW.MBW..EHZ.M,-2048.0,4095.0,4.0,1836.0,99.474
2015-03-02,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1767.0,100.0
2015-05-11,UW.MBW..EHZ.M,-2048.0,4095.0,1.0,1992.0,99.866
2015-05-12,UW.MBW..EHZ.M,-2048.0,4095.0,2.0,1675.0,99.756
2015-05-05,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1795.0,100.0
2015-05-09,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1827.0,100.0
2015-05-04,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1906.0,100.0
2015-05-07,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,3041.0,100.0
2015-05-03,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2118.0,100.0
2015-05-13,UW.MBW..EHZ.M,-2048.0,4095.0,1.0,1646.0,99.867
2015-05-20,UW.MBW..EHZ.M,-2048.0,4095.0,5.0,2042.0,99.48
2015-04-25,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1858.0,100.0
2015-05-19,UW.MBW..EHZ.M,-2048.0,4095.0,1.0,2034.0,99.887
2015-04-21,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2292.0,100.0
2015-04-30,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1869.0,100.0
2015-05-10,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1569.0,100.0
2015-06-26,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2330.0,100.0
2015-04-05,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2384.0,100.0
2015-04-04,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1607.0,100.0
2015-04-13,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1498.0,100.0
2015-04-10,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1763.0,100.0
2015-04-08,UW.MBW..EHZ.M,-2048.0,4095.0,2.0,2201.0,99.998
2015-04-06,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2177.0,100.0
2015-04-03,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1688.0,100.0
2015-04-11,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1934.0,100.0
2015-03-27,UW.MBW..EHZ.M,-2048.0,4095.0,1.0,2135.0,99.868
2015-04-19,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2386.0,100.0
2015-04-12,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1481.0,100.0
2015-04-18,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2201.0,100.0
2015-03-31,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1943.0,100.0
2015-04-09,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2180.0,100.0
2015-06-16,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1894.0,100.0
2015-06-09,UW.MBW..EHZ.M,-2048.0,4095.0,8.0,2389.0,98.912
2015-06-22,UW.MBW..EHZ.M,-2048.0,4095.0,1.0,1966.0,99.868
2015-06-17,UW.MBW..EHZ.M,-2048.0,4095.0,3.0,2014.0,99.62
2015-06-18,UW.MBW..EHZ.M,-2048.0,4095.0,1.0,2143.0,99.86
2015-05-25,UW.MBW..EHZ.M,-2048.0,4095.0,1.0,1400.0,99.862
2015-06-24,UW.MBW..EHZ.M,-2048.0,4095.0,6.0,2230.0,99.197
2015-06-19,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2208.0,100.0
2015-06-28,UW.MBW..EHZ.M,-2048.0,4095.0,7.0,2403.0,99.108
2015-06-29,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2154.0,100.0
2015-06-25,UW.MBW..EHZ.M,-2048.0,4095.0,1.0,2373.0,99.887
2015-07-22,UW.MBW..EHZ.M,-2048.0,4095.0,2.0,2438.0,99.769
2015-05-15,UW.MBW..EHZ.M,-2048.0,4095.0,9.0,2147.0,98.853
2015-05-08,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2409.0,100.0
2015-05-21,UW.MBW..EHZ.M,-2048.0,4095.0,6.0,2436.0,99.223
2015-05-17,UW.MBW..EHZ.M,-2048.0,4095.0,2.0,1611.0,99.721
2015-05-16,UW.MBW..EHZ.M,-2048.0,4095.0,8.0,1507.0,98.938
2015-05-30,UW.MBW..EHZ.M,-2048.0,4095.0,5.0,3953.0,99.379
2015-05-23,UW.MBW..EHZ.M,-2048.0,4095.0,3.0,1292.0,99.59
2015-04-29,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1686.0,100.0
2015-07-01,UW.MBW..EHZ.M,-2048.0,4095.0,2.0,1690.0,99.865
2015-07-21,UW.MBW..EHZ.M,-2048.0,4095.0,8.0,2405.0,98.694
2015-07-25,UW.MBW..EHZ.M,-2048.0,4095.0,4.0,2129.0,99.479
2015-05-24,UW.MBW..EHZ.M,-2048.0,4095.0,1.0,1748.0,99.881
2015-07-30,UW.MBW..EHZ.M,-2048.0,4095.0,1.0,2057.0,99.886
2015-07-28,UW.MBW..EHZ.M,-2048.0,4095.0,1.0,2671.0,99.872
2015-07-26,UW.MBW..EHZ.M,-2048.0,4095.0,1.0,1398.0,99.859
2015-07-23,UW.MBW..EHZ.M,-2048.0,4095.0,1.0,2184.0,99.857
2015-07-31,UW.MBW..EHZ.M,-2048.0,4095.0,4.0,1899.0,99.517
2015-08-08,UW.MBW..EHZ.M,-2048.0,4095.0,8.0,2011.0,99.038
2015-08-01,UW.MBW..EHZ.M,-2048.0,4095.0,4.0,1981.0,99.501
2015-08-16,UW.MBW..EHZ.M,-2048.0,4095.0,5.0,2153.0,99.246
2015-08-07,UW.MBW..EHZ.M,-2048.0,4095.0,7.0,2283.0,99.057
2015-07-29,UW.MBW..EHZ.M,-2048.0,4095.0,2.0,2923.0,99.753
2015-07-11,UW.MBW..EHZ.M,-2048.0,4095.0,6.0,1726.0,99.068
2015-06-15,UW.MBW..EHZ.M,-2048.0,4095.0,3.0,2091.0,99.624
2015-06-07,UW.MBW..EHZ.M,-2048.0,4095.0,6.0,2297.0,99.244
2015-06-10,UW.MBW..EHZ.M,-2048.0,4095.0,3.0,2234.0,99.608
2015-06-06,UW.MBW..EHZ.M,-2048.0,4095.0,3.0,1964.0,99.468
2015-06-08,UW.MBW..EHZ.M,-2048.0,4095.0,2.0,2339.0,99.764
2015-06-13,UW.MBW..EHZ.M,-2048.0,4095.0,2.0,2027.0,99.766
2015-06-05,UW.MBW..EHZ.M,-2048.0,4095.0,3.0,2171.0,99.62
2015-06-12,UW.MBW..EHZ.M,-2048.0,4095.0,4.0,2132.0,99.75
2015-07-09,UW.MBW..EHZ.M,-2048.0,4095.0,1.0,2194.0,99.872
2015-06-21,UW.MBW..EHZ.M,-2048.0,4095.0,4.0,2066.0,99.494
2015-07-15,UW.MBW..EHZ.M,-2048.0,4095.0,3.0,2190.0,99.625
2015-06-14,UW.MBW..EHZ.M,-2048.0,4095.0,1.0,2217.0,99.878
2015-06-23,UW.MBW..EHZ.M,-2048.0,4095.0,1.0,2066.0,99.853
2015-08-03,UW.MBW..EHZ.M,-2048.0,4095.0,4.0,2072.0,99.337
2015-06-11,UW.MBW..EHZ.M,-2048.0,4095.0,1.0,2372.0,99.854
2015-06-20,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2342.0,100.0
2015-07-14,UW.MBW..EHZ.M,-2048.0,4095.0,2.0,2234.0,99.754
2015-07-12,UW.MBW..EHZ.M,-2048.0,4095.0,7.0,2070.0,99.119
2015-07-27,UW.MBW..EHZ.M,-2048.0,4095.0,4.0,2129.0,99.485
2015-08-05,UW.MBW..EHZ.M,-2048.0,4095.0,7.0,2054.0,99.066
2015-07-13,UW.MBW..EHZ.M,-2048.0,4095.0,3.0,2224.0,99.463
2015-08-09,UW.MBW..EHZ.M,-2048.0,4095.0,4.0,1815.0,99.488
2015-07-16,UW.MBW..EHZ.M,-2048.0,4095.0,1.0,2469.0,99.863
2015-08-11,UW.MBW..EHZ.M,-2048.0,4095.0,7.0,2596.0,99.105
2015-07-18,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1989.0,100.0
2015-08-13,UW.MBW..EHZ.M,-2048.0,4095.0,4.0,2251.0,99.602
2015-09-16,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2324.0,100.0
2015-08-15,UW.MBW..EHZ.M,-2048.0,4095.0,3.0,1806.0,99.612
2015-09-29,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2332.0,100.0
2015-09-30,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2095.0,100.0
2015-09-26,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2064.0,100.0
2015-10-28,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2242.0,100.0
2015-08-04,UW.MBW..EHZ.M,-2048.0,4095.0,3.0,2176.0,99.602
2015-08-18,UW.MBW..EHZ.M,-2048.0,4095.0,4.0,2119.0,99.497
2015-08-28,UW.MBW..EHZ.M,-2048.0,4095.0,7.0,2228.0,99.093
2015-08-06,UW.MBW..EHZ.M,-2048.0,4095.0,3.0,1936.0,99.605
2015-08-17,UW.MBW..EHZ.M,-2048.0,4095.0,3.0,2308.0,99.744
2015-08-14,UW.MBW..EHZ.M,-2048.0,4095.0,5.0,2176.0,99.374
2015-09-05,UW.MBW..EHZ.M,-2048.0,4095.0,6.0,2026.0,99.068
2015-08-27,UW.MBW..EHZ.M,-2048.0,4095.0,11.0,1866.0,98.621
2015-09-14,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2119.0,100.0
2015-08-22,UW.MBW..EHZ.M,-2048.0,4095.0,7.0,2421.0,98.96
2015-09-06,UW.MBW..EHZ.M,-2048.0,4095.0,12.0,1672.0,98.462
2015-08-21,UW.MBW..EHZ.M,-2048.0,4095.0,17.0,2125.0,97.7
2015-09-09,UW.MBW..EHZ.M,-2048.0,4095.0,7.0,2122.0,98.956
2015-08-25,UW.MBW..EHZ.M,-2048.0,4095.0,3.0,2128.0,99.604
2015-09-02,UW.MBW..EHZ.M,-2048.0,4095.0,3.0,1913.0,99.605
2015-09-11,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2381.0,100.0
2015-09-12,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,3104.0,100.0
2015-08-23,UW.MBW..EHZ.M,-2048.0,4095.0,4.0,1682.0,99.493
2015-09-07,UW.MBW..EHZ.M,-2048.0,4095.0,8.0,2101.0,98.986
2015-09-04,UW.MBW..EHZ.M,-2048.0,4095.0,11.0,2308.0,98.122
2015-08-26,UW.MBW..EHZ.M,-2048.0,4095.0,9.0,1680.0,98.684
2015-09-13,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2142.0,100.0
2015-10-20,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2736.0,100.0
2015-09-20,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1485.0,100.0
2015-09-03,UW.MBW..EHZ.M,-2048.0,4095.0,3.0,2854.0,99.479
2015-09-24,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,3785.0,100.0
2015-10-04,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1589.0,100.0
2015-08-19,UW.MBW..EHZ.M,-2048.0,4095.0,5.0,2389.0,99.358
2015-09-19,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2217.0,100.0
2015-08-30,UW.MBW..EHZ.M,-2048.0,4095.0,4.0,2078.0,99.491
2015-09-08,UW.MBW..EHZ.M,-2048.0,4095.0,4.0,2027.0,99.435
2015-09-10,UW.MBW..EHZ.M,-2048.0,4095.0,9.0,2158.0,99.08
2015-09-15,UW.MBW..EHZ.M,-2048.0,4095.0,4.0,1939.0,99.991
2015-10-09,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2250.0,100.0
2015-10-11,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2106.0,100.0
2015-08-31,UW.MBW..EHZ.M,-2048.0,4095.0,6.0,1763.0,99.256
2015-09-22,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2390.0,100.0
2015-09-21,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2134.0,100.0
2015-09-17,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1883.0,100.0
2015-10-18,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1821.0,100.0
2015-10-25,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2172.0,100.0
2015-09-23,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1861.0,100.0
2015-10-23,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2644.0,100.0
2015-09-25,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2157.0,100.0
2015-09-27,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1963.0,100.0
2015-11-10,UW.MBW..EHZ.M,-2048.0,4095.0,277.0,2225.0,99.606
2015-11-12,UW.MBW..EHZ.M,-1966.0,3160.0,3.0,1517.0,99.997
2015-12-08,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,3524.0,100.0
2015-11-23,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2249.0,100.0
2015-10-02,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2128.0,100.0
2015-10-31,UW.MBW..EHZ.M,-2048.0,4095.0,1.0,2048.0,99.685
2015-10-15,UW.MBW..EHZ.M,-2048.0,4095.0,1.0,2305.0,99.892
2015-10-06,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1922.0,100.0
2015-10-30,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2383.0,100.0
2015-10-03,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1356.0,100.0
2015-11-03,UW.MBW..EHZ.M,-2048.0,4095.0,2.0,2066.0,99.998
2015-10-26,UW.MBW..EHZ.M,-2048.0,4095.0,1.0,2535.0,99.903
2015-11-05,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2106.0,100.0
2015-10-29,UW.MBW..EHZ.M,-2048.0,4095.0,1.0,2325.0,99.97
2015-10-10,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1824.0,100.0
2015-11-20,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2189.0,100.0
2015-11-06,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2001.0,100.0
2015-10-08,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1773.0,100.0
2015-11-01,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2219.0,100.0
2015-10-14,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2408.0,100.0
2015-11-07,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1847.0,100.0
2015-10-24,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2089.0,100.0
2015-11-13,UW.MBW..EHZ.M,-2048.0,3424.0,4.0,2017.0,99.987
2015-11-27,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2328.0,100.0
2015-11-18,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2147.0,100.0
2015-11-14,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1742.0,100.0
2015-10-19,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1918.0,100.0
2015-10-01,UW.MBW..EHZ.M,-2048.0,4095.0,1.0,2204.0,99.998
2015-11-22,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2027.0,100.0
2015-11-02,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2356.0,100.0
2015-11-15,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2070.0,100.0
2015-11-04,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2047.0,100.0
2015-10-21,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2179.0,100.0
2015-11-11,UW.MBW..EHZ.M,-2048.0,4095.0,10.0,1886.0,99.988
2015-11-16,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2106.0,100.0
2014-03-02,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1493.0,100.0
2014-02-09,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1352.0,100.0
2014-02-10,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1727.0,100.0
2014-02-15,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,3951.0,100.0
2013-12-20,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2226.0,100.0
2014-02-24,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,3876.0,100.0
2014-01-20,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1735.0,100.0
2014-01-02,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2255.0,100.0
2014-01-04,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1774.0,100.0
2014-01-30,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1970.0,100.0
2014-01-09,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2931.0,100.0
2014-02-04,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1863.0,100.0
2013-12-31,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2195.0,100.0
2014-01-13,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,4016.0,100.0
2014-01-26,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1914.0,100.0
2014-01-16,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,4046.0,100.0
2014-02-06,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1627.0,100.0
2014-01-15,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,3597.0,100.0
2013-12-22,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,3543.0,100.0
2013-12-23,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,3860.0,100.0
2014-02-13,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,3980.0,100.0
2014-02-16,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,3788.0,100.0
2013-12-28,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1986.0,100.0
2014-01-06,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1962.0,100.0
2014-02-11,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2518.0,100.0
2014-02-08,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1813.0,100.0
2014-02-28,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2051.0,100.0
2014-02-05,UW.MBW..EHZ.M,-2048.0,4095.0,3.0,1995.0,98.275
2014-03-04,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2205.0,100.0
2014-04-03,UW.MBW..EHZ.M,-2048.0,4095.0,1.0,2274.0,99.962
2014-04-07,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,3344.0,100.0
2014-04-05,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2215.0,100.0
2014-03-29,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2321.0,100.0
2014-03-27,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2790.0,100.0
2014-04-09,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2659.0,100.0
2014-04-13,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2909.0,100.0
2014-05-17,UW.MBW..EHZ.M,-1953.0,2804.0,0.0,1044.0,100.0
2014-02-19,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,3922.0,100.0
2014-05-04,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2002.0,100.0
2014-05-11,UW.MBW..EHZ.M,-2048.0,4057.0,0.0,2219.0,100.0
2014-02-26,UW.MBW..EHZ.M,-2048.0,4095.0,1.0,2121.0,96.661
2014-02-21,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,3929.0,100.0
2014-03-17,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,4014.0,100.0
2014-03-15,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1884.0,100.0
2014-02-23,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,3725.0,100.0
2014-05-06,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2924.0,100.0
2014-04-04,UW.MBW..EHZ.M,-2048.0,4095.0,3.0,1712.0,99.747
2014-02-14,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,4065.0,100.0
2014-02-12,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,3803.0,100.0
2014-03-19,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2160.0,100.0
2014-04-06,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2186.0,100.0
2014-03-16,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2535.0,100.0
2014-02-25,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,3828.0,100.0
2014-03-20,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2606.0,100.0
2014-04-02,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,3173.0,100.0
2014-04-11,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2159.0,100.0
2014-03-01,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1479.0,100.0
2014-04-17,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2777.0,100.0
2014-03-21,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1779.0,100.0
2014-03-28,UW.MBW..EHZ.M,-2048.0,4095.0,2.0,2080.0,99.998
2014-04-18,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,3296.0,100.0
2014-04-15,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2091.0,100.0
2014-03-24,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,1832.0,100.0
2014-03-31,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,3440.0,100.0
2014-03-14,UW.MBW..EHZ.M,-2048.0,3654.0,1.0,1337.0,86.13
2014-03-12,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2389.0,100.0
2014-03-10,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,4031.0,100.0
2014-03-25,UW.MBW..EHZ.M,-2048.0,4095.0,0.0,2083.0,100.0
